Year,Date,User,Release,Score,Band
2002,2002.12.23.10:05,479,450,60,105
2002,2002.12.23.10:35,479,2764,94,105
2002,2002.12.23.10:42,479,2766,82,105
2002,2002.12.23.10:47,479,2765,80,105
2002,2002.12.23.11:20,479,3635,82,99
2002,2002.12.23.11:38,479,10948,73,99
2002,2002.12.23.11:46,479,531,87,99
2002,2002.12.23.17:50,147,1944,91,694
2002,2002.12.23.18:04,147,1945,81,694
2002,2002.12.24.03:11,147,487,80,99
2002,2002.12.24.03:23,147,485,72,99
2002,2002.12.24.04:48,618,720,95,162
2002,2002.12.24.05:18,618,3719,90,39
2002,2002.12.24.11:26,112,12730,95,4339
2002,2002.12.24.15:53,191,157,98,49
2002,2002.12.24.17:17,30,322,82,78
2002,2002.12.24.18:34,30,11714,91,1702
2002,2002.12.24.20:45,30,6603,86,2528
2002,2002.12.24.21:02,30,698,83,162
2002,2002.12.24.21:21,30,2612,85,398
2002,2002.12.24.21:40,30,1225,81,25
2002,2002.12.24.22:03,30,3954,80,1361
2002,2002.12.24.22:47,30,746,85,178
2002,2002.12.25.06:04,618,517380,5,21
2002,2002.12.25.13:09,30,6689,95,703
2002,2002.12.25.13:24,30,1478,71,391
2002,2002.12.25.13:59,30,1255,85,334
2002,2002.12.25.14:12,30,7909,88,38
2002,2002.12.25.14:27,30,800,60,7
2002,2002.12.25.15:10,597,451650,94,295
2002,2002.12.26.03:02,597,3206,95,221
2002,2002.12.26.11:55,618,5311,90,1843
2002,2002.12.26.13:42,30,3683,75,246
2002,2002.12.26.23:27,152,1396,82,315
2002,2002.12.28.13:35,561,718,90,165
2002,2002.12.28.17:16,28,5132,90,907
2002,2002.12.29.16:50,152,4912,80,1669
2002,2002.12.29.17:04,30,1171,85,179
2002,2002.12.29.17:27,30,1851,75,487
2002,2002.12.29.17:33,152,196,76,71
2002,2002.12.29.18:12,30,594274,85,233
2002,2002.12.29.22:18,147,3505,77,249
2002,2002.12.29.22:45,152,1410,90,193
2002,2002.12.29.22:48,147,614,55,140
2002,2002.12.29.23:23,147,425385,66,1055
2002,2002.12.29.23:27,147,3425,67,173
2002,2002.12.29.23:37,147,14175,79,173
2002,2002.12.30.01:05,147,14185,82,1189
2002,2002.12.30.13:52,147,2788,78,1053
2002,2002.12.30.14:37,147,120,58,10
2002,2002.12.30.15:00,147,109,32,32
2002,2002.12.30.15:26,147,12443,19,1187
2002,2002.12.30.16:48,30,183,95,59
2002,2002.12.30.16:56,30,1027,100,96
2002,2002.12.30.16:59,147,1692,59,340
2002,2002.12.30.17:43,147,640,88,152
2002,2002.12.30.19:41,147,1796,92,544
2002,2002.12.30.20:57,147,2866,51,128
2002,2002.12.30.21:09,147,861,77,128
2002,2002.12.30.21:22,147,12167,50,4975
2002,2002.12.30.22:54,147,4962,66,1253
2002,2002.12.30.23:23,147,7251,69,1253
2002,2002.12.30.23:40,147,805,87,157
2002,2002.12.31.00:03,147,1053,65,246
2002,2002.12.31.00:56,147,3141,96,544
2002,2002.12.31.02:48,329,11593,45,2129
2002,2002.12.31.02:56,329,6015,85,341
2002,2002.12.31.03:02,329,10041,80,4169
2002,2002.12.31.11:21,152,1048,74,253
2003,2003.01.01.00:26,479,3984,70,544
2003,2003.01.01.00:44,479,428529,88,544
2003,2003.01.01.15:11,147,8950,60,1831
2003,2003.01.01.16:50,561,860,85,128
2003,2003.01.02.07:07,479,3985,84,544
2003,2003.01.02.07:13,479,4212,55,544
2003,2003.01.02.07:22,479,3982,90,544
2003,2003.01.02.07:28,479,3983,92,544
2003,2003.01.03.01:44,191,635,96,150
2003,2003.01.03.17:00,30,11230,79,4668
2003,2003.01.03.17:13,30,7342,80,2931
2003,2003.01.04.00:57,147,1518,79,260
2003,2003.01.04.01:01,147,1517,89,260
2003,2003.01.04.01:04,147,1519,63,260
2003,2003.01.04.01:49,147,1458,67,391
2003,2003.01.04.06:44,303,446840,75,252
2003,2003.01.04.08:44,326,11,76,3
2003,2003.01.05.16:10,30,4777,68,1657
2003,2003.01.05.18:55,645,92,95,30
2003,2003.01.05.21:36,147,4850,78,1665
2003,2003.01.06.05:15,618,606248,90,674
2003,2003.01.06.07:48,326,594,83,83
2003,2003.01.06.11:23,147,5012,69,782
2003,2003.01.06.11:30,147,2102,85,782
2003,2003.01.06.11:39,147,4712,46,782
2003,2003.01.06.18:06,479,2148,65,97
2003,2003.01.06.18:10,645,3117,90,145
2003,2003.01.06.18:15,479,2729,75,97
2003,2003.01.06.18:45,618,4032,100,1391
2003,2003.01.06.18:50,30,705,83,145
2003,2003.01.06.19:17,30,3046,88,959
2003,2003.01.06.20:44,147,529,80,99
2003,2003.01.07.01:58,618,14761,95,6229
2003,2003.01.07.03:58,303,540,60,120
2003,2003.01.07.11:02,326,2970,84,1113
2003,2003.01.07.18:35,479,1796,92,544
2003,2003.01.07.18:56,479,12861,79,544
2003,2003.01.08.12:02,205,12337,97,78
2003,2003.01.08.17:12,30,788,67,190
2003,2003.01.08.17:33,30,174,88,4
2003,2003.01.08.17:49,30,8441,73,3420
2003,2003.01.08.18:06,30,11,93,3
2003,2003.01.08.18:27,30,606,90,141
2003,2003.01.08.18:52,30,124,85,34
2003,2003.01.08.19:04,30,168,85,4
2003,2003.01.08.19:06,30,7355,90,2975
2003,2003.01.08.19:16,30,972,82,234
2003,2003.01.08.19:41,30,2578,88,419
2003,2003.01.08.23:09,303,7436,87,613
2003,2003.01.08.23:09,600,594274,85,233
2003,2003.01.08.23:48,147,3127,49,1029
2003,2003.01.09.01:08,147,1913,83,678
2003,2003.01.10.03:15,200,12054,78,4926
2003,2003.01.10.11:36,147,14719,63,1234
2003,2003.01.10.14:55,147,4535,44,1535
2003,2003.01.10.17:10,326,815,67,195
2003,2003.01.10.21:56,690,121,83,36
2003,2003.01.11.02:16,147,14253,63,1348
2003,2003.01.11.16:13,202,6110,35,2202
2003,2003.01.12.15:37,152,14393,93,115
2003,2003.01.12.20:16,618,14802,93,6283
2003,2003.01.13.04:30,713,696,87,161
2003,2003.01.13.09:13,326,3706,82,108
2003,2003.01.13.09:38,713,1210,98,319
2003,2003.01.15.06:10,117,80,99,25
2003,2003.01.16.05:07,117,559,100,125
2003,2003.01.16.08:50,713,15233,24,1949
2003,2003.01.16.10:33,376,771,40,186
2003,2003.01.16.12:40,191,28,95,10
2003,2003.01.16.16:07,404,4552,85,1618
2003,2003.01.17.15:08,511,517380,97,21
2003,2003.01.17.18:41,289,2894,98,1097
2003,2003.01.18.15:26,748,2654,75,999
2003,2003.01.18.20:05,147,4199,64,1211
2003,2003.01.18.23:57,612,20,90,3
2003,2003.01.19.12:37,433,2026,92,548
2003,2003.01.19.20:10,743,437581,75,190
2003,2003.01.20.14:23,745,1264,100,8
2003,2003.01.21.09:25,612,10838,69,191
2003,2003.01.21.11:38,37,1992,90,109
2003,2003.01.21.18:53,303,3090,90,769
2003,2003.01.21.21:18,154,83,90,26
2003,2003.01.21.21:25,612,1360,89,308
2003,2003.01.21.21:30,154,1520,88,260
2003,2003.01.21.21:55,612,10924,100,340
2003,2003.01.21.22:05,147,325,21,85
2003,2003.01.22.11:45,37,565,94,135
2003,2003.01.22.18:15,778,3928,70,58
2003,2003.01.22.18:34,778,935,85,58
2003,2003.01.23.15:35,147,812,52,157
2003,2003.01.23.16:11,147,417562,69,157
2003,2003.01.23.17:21,147,808,70,157
2003,2003.01.23.18:20,147,3465,76,709
2003,2003.01.23.19:13,147,3477,78,709
2003,2003.01.23.20:18,743,880,82,169
2003,2003.01.23.22:22,743,221,90,72
2003,2003.01.24.07:16,30,7878,79,887
2003,2003.01.24.15:23,267,36742,78,802
2003,2003.01.25.01:04,303,2285,80,143
2003,2003.01.25.08:29,674,47,92,16
2003,2003.01.25.09:34,748,1176,95,255
2003,2003.01.25.11:04,674,1366,80,37
2003,2003.01.25.14:30,147,1799,85,544
2003,2003.01.25.17:46,326,419,87,98
2003,2003.01.25.18:05,748,4,82,7
2003,2003.01.26.03:00,780,1171,65,179
2003,2003.01.26.04:04,780,2936,95,1107
2003,2003.01.26.07:27,613,7393,90,2107
2003,2003.01.26.13:20,612,2990,94,425
2003,2003.01.29.12:03,30,1187,72,311
2003,2003.01.29.12:20,30,1414,84,383
2003,2003.01.29.13:04,30,5938,83,231
2003,2003.01.29.13:07,30,1538,74,402
2003,2003.01.29.13:07,200,15599,42,4592
2003,2003.01.29.13:24,30,1385,81,374
2003,2003.01.29.14:23,30,1050,15,246
2003,2003.01.29.15:41,303,672,40,138
2003,2003.01.29.18:44,303,10812,97,1420
2003,2003.01.29.18:45,30,13378,83,85
2003,2003.01.29.18:57,30,326,96,85
2003,2003.01.29.19:33,30,515455,90,13
2003,2003.01.29.19:41,30,4056,68,1397
2003,2003.01.29.19:55,30,3958,85,753
2003,2003.01.29.20:12,303,89,50,8
2003,2003.01.29.20:47,303,7448,75,2307
2003,2003.01.30.13:18,30,2455,83,952
2003,2003.01.30.13:57,803,2793,98,125
2003,2003.01.30.14:22,303,4109,75,145
2003,2003.01.30.18:08,805,453,94,32
2003,2003.01.30.18:24,30,1020,96,96
2003,2003.01.31.13:36,191,1176,98,255
2003,2003.01.31.15:00,326,58,92,22
2003,2003.01.31.17:22,612,4591,83,1620
2003,2003.01.31.18:13,612,417,78,94
2003,2003.02.01.10:16,743,12063,88,70
2003,2003.02.01.20:38,713,1986,95,601
2003,2003.02.02.16:33,822,148,80,1
2003,2003.02.02.17:20,822,1936,85,591
2003,2003.02.02.17:36,479,1247,78,306
2003,2003.02.02.17:56,479,12226,65,306
2003,2003.02.02.18:30,822,1531,88,407
2003,2003.02.03.02:41,404,2114,90,151
2003,2003.02.03.02:48,147,344,12,69
2003,2003.02.03.07:28,240,13314,90,5358
2003,2003.02.03.12:19,822,6017,85,398
2003,2003.02.03.14:42,303,7538,89,3075
2003,2003.02.03.15:11,267,461,92,107
2003,2003.02.03.16:19,30,9721,80,1107
2003,2003.02.03.16:30,30,2937,86,1107
2003,2003.02.03.18:13,830,457889,90,37
2003,2003.02.03.18:18,830,195,94,37
2003,2003.02.03.20:16,147,149,7,44
2003,2003.02.03.22:47,147,202,45,26
2003,2003.02.03.23:02,147,204,54,26
2003,2003.02.03.23:26,147,206,34,26
2003,2003.02.03.23:46,404,4550,96,1618
2003,2003.02.04.00:13,404,150,97,44
2003,2003.02.04.02:22,303,3,60,6
2003,2003.02.04.06:21,822,1763,87,563
2003,2003.02.04.07:45,748,224,62,72
2003,2003.02.04.10:24,748,831,90,197
2003,2003.02.04.13:01,834,6430,90,2351
2003,2003.02.04.14:50,822,89,85,8
2003,2003.02.04.16:22,30,8781,88,3563
2003,2003.02.04.16:33,30,718,78,165
2003,2003.02.04.16:42,303,778,76,186
2003,2003.02.04.16:49,30,417723,84,158
2003,2003.02.04.17:24,30,246,82,70
2003,2003.02.04.17:38,30,3684,91,246
2003,2003.02.04.22:44,652,12323,85,77
2003,2003.02.04.23:09,8,10108,91,1375
2003,2003.02.05.01:08,476,674,95,119
2003,2003.02.05.01:39,652,1817,90,621
2003,2003.02.05.01:52,652,614,89,140
2003,2003.02.05.02:03,652,1013,79,245
2003,2003.02.05.02:12,652,515696,95,6309
2003,2003.02.05.02:58,476,7220,90,2891
2003,2003.02.05.03:13,652,1436,86,193
2003,2003.02.05.03:27,652,246,80,70
2003,2003.02.05.03:43,652,4969,98,850
2003,2003.02.05.03:51,652,4972,20,850
2003,2003.02.05.04:00,652,4973,72,850
2003,2003.02.05.05:36,652,308,64,83
2003,2003.02.05.06:04,652,672,75,138
2003,2003.02.05.11:21,275,6628,99,720
2003,2003.02.05.11:49,830,934,90,216
2003,2003.02.05.18:36,834,5081,90,1752
2003,2003.02.05.20:00,652,472612,55,6284
2003,2003.02.05.20:15,652,10130,71,4
2003,2003.02.05.20:49,830,4822,93,1607
2003,2003.02.05.20:58,830,8165,74,3142
2003,2003.02.05.22:02,303,8553,78,624
2003,2003.02.05.23:14,303,1763,86,563
2003,2003.02.05.23:59,303,791,67,189
2003,2003.02.06.14:24,14,138,20,38
2003,2003.02.06.14:32,830,4112,87,1422
2003,2003.02.06.18:00,326,1087,66,196
2003,2003.02.06.22:40,147,130,3,38
2003,2003.02.06.23:13,612,415,45,94
2003,2003.02.07.00:13,147,514,78,122
2003,2003.02.07.01:11,404,15049,30,3438
2003,2003.02.07.06:23,240,765,96,185
2003,2003.02.07.09:47,743,5284,75,72
2003,2003.02.07.12:37,30,5284,85,72
2003,2003.02.07.13:29,612,2026,93,548
2003,2003.02.07.19:10,743,961,89,219
2003,2003.02.07.21:15,743,6593,35,195
2003,2003.02.08.10:30,612,1103,82,166
2003,2003.02.08.16:22,200,12867,81,5172
2003,2003.02.08.16:31,479,309,86,83
2003,2003.02.08.16:41,479,310,88,83
2003,2003.02.08.16:50,479,305,94,83
2003,2003.02.08.16:55,830,531,91,99
2003,2003.02.08.17:09,479,311,79,83
2003,2003.02.08.20:35,433,1225,95,25
2003,2003.02.08.20:57,325,480,100,114
2003,2003.02.08.21:09,325,1031,82,114
2003,2003.02.08.21:54,830,603749,97,7367
2003,2003.02.08.22:43,147,1396,82,315
2003,2003.02.08.23:05,147,3661,69,1253
2003,2003.02.08.23:20,850,7265,20,138
2003,2003.02.09.01:06,147,3291,80,1161
2003,2003.02.09.03:53,479,1133,84,83
2003,2003.02.09.04:02,479,589,82,83
2003,2003.02.09.04:14,479,307,95,83
2003,2003.02.09.15:11,743,777,80,140
2003,2003.02.09.16:52,743,594,35,83
2003,2003.02.09.18:05,326,12921,78,3031
2003,2003.02.09.18:11,830,1425,77,37
2003,2003.02.10.08:32,743,840,92,125
2003,2003.02.10.08:39,743,672,70,138
2003,2003.02.10.17:41,798,2355,100,905
2003,2003.02.10.18:46,830,4165,82,1128
2003,2003.02.10.19:59,830,16391,93,7384
2003,2003.02.11.06:53,240,5847,75,1341
2003,2003.02.11.10:12,612,1048,86,253
2003,2003.02.11.22:11,147,3290,75,1161
2003,2003.02.11.23:31,462,443203,100,184
2003,2003.02.12.02:08,462,1161,96,223
2003,2003.02.12.02:15,476,447541,49,138
2003,2003.02.12.04:43,183,10110,90,892
2003,2003.02.12.04:59,183,10112,87,892
2003,2003.02.12.05:15,183,10113,80,892
2003,2003.02.12.05:46,183,10114,89,892
2003,2003.02.12.08:51,743,623,90,141
2003,2003.02.12.11:33,830,9795,91,4108
2003,2003.02.12.12:21,869,848,88,159
2003,2003.02.12.14:39,479,2793,30,125
2003,2003.02.12.15:05,479,6593,40,195
2003,2003.02.12.15:22,479,852,65,159
2003,2003.02.12.15:26,859,14328,35,5860
2003,2003.02.12.15:26,869,1394,100,377
2003,2003.02.12.15:28,859,10233,81,148
2003,2003.02.12.15:33,859,747,96,182
2003,2003.02.12.17:55,668,5115,93,1775
2003,2003.02.12.19:06,743,224,86,72
2003,2003.02.13.01:17,404,1947,76,695
2003,2003.02.13.02:11,404,437000,96,256
2003,2003.02.13.04:03,183,4380,58,710
2003,2003.02.13.04:19,183,4381,80,710
2003,2003.02.13.04:41,183,11802,65,710
2003,2003.02.13.11:06,850,7546,85,25
2003,2003.02.13.12:20,850,12629,90,25
2003,2003.02.14.14:27,191,659,85,138
2003,2003.02.14.15:48,200,15794,72,6900
2003,2003.02.14.15:48,830,6725,88,639
2003,2003.02.14.15:51,200,15943,8,7076
2003,2003.02.14.17:57,859,544,87,125
2003,2003.02.14.18:54,859,640,98,152
2003,2003.02.14.20:27,884,4625,90,1151
2003,2003.02.15.03:17,304,137,100,38
2003,2003.02.15.11:24,612,1453,88,306
2003,2003.02.15.14:42,137,4364,95,1491
2003,2003.02.15.18:24,433,142,90,39
2003,2003.02.15.20:59,612,474885,70,958
2003,2003.02.15.21:43,743,4267,52,141
2003,2003.02.15.22:02,147,3980,97,544
2003,2003.02.16.14:48,30,3726,86,1282
2003,2003.02.16.15:10,30,7857,87,1282
2003,2003.02.16.15:24,30,1288,90,344
2003,2003.02.16.19:01,202,763,85,185
2003,2003.02.16.22:33,612,10837,89,4452
2003,2003.02.17.11:09,612,5674,90,1746
2003,2003.02.17.12:56,37,284,97,82
2003,2003.02.17.13:36,612,142,95,39
2003,2003.02.17.14:06,410,3993,83,983
2003,2003.02.17.15:55,743,209,86,72
2003,2003.02.17.17:09,433,132,87,37
2003,2003.02.17.18:22,612,316,80,11
2003,2003.02.17.18:33,830,533,80,99
2003,2003.02.18.03:01,404,6479,92,2412
2003,2003.02.18.14:14,30,1921,72,647
2003,2003.02.18.14:56,612,834,95,198
2003,2003.02.18.16:14,612,4520,88,1544
2003,2003.02.18.16:50,433,4021,93,63
2003,2003.02.18.18:19,612,420383,82,115
2003,2003.02.18.21:22,396,1385,79,374
2003,2003.02.19.11:50,612,5680,89,1746
2003,2003.02.19.19:43,30,1016,80,96
2003,2003.02.20.15:06,30,963,89,219
2003,2003.02.20.15:47,30,1264,85,8
2003,2003.02.20.20:29,743,675,79,138
2003,2003.02.21.16:01,800,7172,93,2840
2003,2003.02.21.18:04,924,9439,99,3928
2003,2003.02.21.20:13,702,4282,52,1164
2003,2003.02.22.16:34,924,13117,90,1107
2003,2003.02.22.17:59,612,413629,80,94
2003,2003.02.23.00:52,612,4086,40,1412
2003,2003.02.23.02:23,433,2024,87,548
2003,2003.02.23.11:05,30,1732,88,606
2003,2003.02.23.11:14,426,479,56,106
2003,2003.02.23.11:18,30,603,76,143
2003,2003.02.23.11:42,30,2989,90,1120
2003,2003.02.23.12:07,30,6259,94,1392
2003,2003.02.23.19:00,830,1366,91,37
2003,2003.02.24.08:31,142,9760,90,4097
2003,2003.02.24.12:54,179,1692,99,340
2003,2003.02.24.17:56,326,547,85,125
2003,2003.02.24.18:40,830,501,65,99
2003,2003.02.24.19:18,433,1436,89,193
2003,2003.02.24.19:43,326,840,69,125
2003,2003.02.25.21:20,830,1332,70,163
2003,2003.02.25.23:52,612,878,75,169
2003,2003.02.26.13:19,301,6657,80,1361
2003,2003.02.26.15:50,954,370,94,89
2003,2003.02.26.16:45,954,12912,68,216
2003,2003.02.26.17:18,954,13134,83,5283
2003,2003.02.26.17:49,954,13025,89,166
2003,2003.02.26.19:42,743,15392,79,24
2003,2003.02.26.20:10,326,379,63,25
2003,2003.02.27.01:24,147,1153,84,200
2003,2003.02.27.01:40,147,1152,89,200
2003,2003.02.27.15:48,954,304,92,4
2003,2003.02.27.17:11,830,598324,95,159
2003,2003.02.27.17:45,830,4510,82,1206
2003,2003.02.27.21:56,612,1375,67,373
2003,2003.02.27.23:54,200,6144,71,831
2003,2003.02.28.00:00,612,927,84,216
2003,2003.02.28.11:34,830,1613,20,507
2003,2003.03.01.00:01,612,2791,75,125
2003,2003.03.01.19:47,326,326,47,85
2003,2003.03.02.03:16,713,15104,60,161
2003,2003.03.02.03:33,713,8219,90,829
2003,2003.03.02.11:51,404,3414,95,604
2003,2003.03.02.18:28,954,152,87,44
2003,2003.03.02.18:36,152,7540,90,162
2003,2003.03.02.20:05,77,2053,80,754
2003,2003.03.02.21:29,612,1473,82,391
2003,2003.03.02.21:48,147,13378,13,85
2003,2003.03.02.23:04,954,2742,56,538
2003,2003.03.02.23:37,954,1181,89,255
2003,2003.03.03.12:36,191,637,80,153
2003,2003.03.03.17:25,984,7326,95,2946
2003,2003.03.04.01:53,897,83,90,26
2003,2003.03.04.16:43,433,83,40,26
2003,2003.03.04.21:29,897,2856,87,21
2003,2003.03.04.22:27,645,90,90,30
2003,2003.03.04.22:59,897,15127,92,46
2003,2003.03.04.23:57,897,6309,88,1657
2003,2003.03.05.05:23,38,1560,100,410
2003,2003.03.05.15:11,433,133,100,39
2003,2003.03.05.22:38,612,484,72,117
2003,2003.03.06.00:53,147,4189,81,256
2003,2003.03.06.11:20,612,6337,87,1746
2003,2003.03.06.12:36,191,3410,90,108
2003,2003.03.06.14:09,433,43,97,12
2003,2003.03.06.16:26,147,2461,88,393
2003,2003.03.07.00:53,147,594,46,83
2003,2003.03.07.04:06,818,2142,67,98
2003,2003.03.07.04:09,818,1689,90,340
2003,2003.03.07.16:02,800,2894,100,1097
2003,2003.03.08.12:12,674,83,85,26
2003,2003.03.08.12:43,674,445,83,103
2003,2003.03.08.15:38,8,5018,92,910
2003,2003.03.09.02:40,1021,276,92,78
2003,2003.03.09.02:42,1021,321,97,78
2003,2003.03.09.02:48,1021,162,96,1
2003,2003.03.09.10:52,612,1429,76,193
2003,2003.03.09.22:55,147,465806,78,83
2003,2003.03.10.10:15,612,2900,90,1101
2003,2003.03.11.02:07,147,14928,19,38
2003,2003.03.11.08:28,152,14792,73,6229
2003,2003.03.11.09:03,152,417839,93,600
2003,2003.03.11.17:28,433,16753,90,5863
2003,2003.03.11.18:15,147,141,6,38
2003,2003.03.11.18:17,221,5307,80,1815
2003,2003.03.11.21:35,433,9357,90,162
2003,2003.03.12.00:00,38,1559,90,410
2003,2003.03.12.02:14,897,224,95,72
2003,2003.03.12.10:35,257,6230,93,236
2003,2003.03.12.13:46,805,2100,91,381
2003,2003.03.12.16:24,433,53,20,21
2003,2003.03.12.22:54,612,4792,79,1025
2003,2003.03.13.17:50,326,844,78,195
2003,2003.03.13.18:19,612,1857,82,521
2003,2003.03.13.19:40,1045,93,95,30
2003,2003.03.13.21:38,612,9485,95,193
2003,2003.03.13.22:17,186,2944,75,386
2003,2003.03.13.23:18,918,430,85,95
2003,2003.03.13.23:31,918,407,99,95
2003,2003.03.14.01:43,147,2583,86,419
2003,2003.03.14.02:12,147,6660,92,1529
2003,2003.03.14.05:43,132,3853,80,1331
2003,2003.03.14.05:52,574,445,90,103
2003,2003.03.14.11:43,612,1174,74,179
2003,2003.03.14.15:54,200,13764,87,3604
2003,2003.03.14.15:55,200,11078,85,4569
2003,2003.03.14.17:12,147,3245,77,249
2003,2003.03.15.01:29,191,417550,96,74
2003,2003.03.15.01:42,147,15355,86,168
2003,2003.03.15.08:53,997,417723,93,158
2003,2003.03.15.23:03,147,596,48,68
2003,2003.03.16.06:37,1051,136,98,39
2003,2003.03.16.17:03,561,12108,96,2289
2003,2003.03.16.22:56,612,4704,97,1035
2003,2003.03.17.11:54,329,18058,87,6055
2003,2003.03.17.13:26,14,116,80,33
2003,2003.03.17.13:38,14,117,88,33
2003,2003.03.17.14:09,612,2105,89,452
2003,2003.03.17.20:42,1072,4789,95,1025
2003,2003.03.17.22:45,186,1573,90,437
2003,2003.03.18.00:13,186,517380,90,21
2003,2003.03.18.19:18,830,4002,88,846
2003,2003.03.18.19:29,186,439202,70,374
2003,2003.03.18.19:54,186,4875,65,1645
2003,2003.03.18.20:14,186,1921,75,647
2003,2003.03.18.21:03,1072,1796,91,544
2003,2003.03.18.21:59,954,698,45,162
2003,2003.03.19.02:52,1080,44,90,12
2003,2003.03.19.03:13,1080,719,85,165
2003,2003.03.19.10:56,850,4224,85,125
2003,2003.03.19.13:02,612,3095,69,419
2003,2003.03.19.14:10,191,8685,75,3484
2003,2003.03.19.21:35,433,85,85,4
2003,2003.03.19.23:24,1073,7329,100,99
2003,2003.03.20.13:25,612,417839,78,600
2003,2003.03.20.17:11,433,7405,99,150
2003,2003.03.20.17:14,329,18204,90,8192
2003,2003.03.20.17:39,830,1426,100,37
2003,2003.03.20.19:37,1073,83,70,26
2003,2003.03.20.21:10,1073,3724,65,1281
2003,2003.03.20.22:41,519,5869,70,526
2003,2003.03.21.11:39,200,5020,82,1741
2003,2003.03.21.17:49,850,97,85,30
2003,2003.03.21.19:52,426,10090,75,3195
2003,2003.03.22.09:56,453,2137,92,568
2003,2003.03.22.11:56,612,424,72,101
2003,2003.03.22.15:38,1073,4778,89,1657
2003,2003.03.22.17:19,495,16093,95,6
2003,2003.03.22.17:27,147,4320,71,155
2003,2003.03.22.17:57,147,5282,91,155
2003,2003.03.22.18:39,830,6295,92,748
2003,2003.03.22.18:46,147,15392,43,24
2003,2003.03.22.21:30,28,1328,86,163
2003,2003.03.22.22:47,462,3278,90,1154
2003,2003.03.23.08:26,1104,955,92,219
2003,2003.03.23.14:31,612,4233,90,125
2003,2003.03.23.17:53,426,480,84,114
2003,2003.03.23.19:10,30,1,94,1
2003,2003.03.23.20:15,152,2162,70,286
2003,2003.03.24.00:03,147,310,70,83
2003,2003.03.24.01:21,147,420398,23,115
2003,2003.03.24.02:48,1128,3798,100,669
2003,2003.03.24.11:16,30,420383,68,115
2003,2003.03.24.15:34,30,2412,85,921
2003,2003.03.24.18:35,120,737,75,173
2003,2003.03.24.22:37,1073,13286,79,13
2003,2003.03.24.22:48,8,2412,79,921
2003,2003.03.25.10:07,850,2540,85,25
2003,2003.03.25.10:57,859,718,83,165
2003,2003.03.25.20:21,197,2029,39,491
2003,2003.03.25.22:32,410,17581,81,788
2003,2003.03.27.17:12,1150,131,99,37
2003,2003.03.27.21:01,1150,11127,96,37
2003,2003.03.27.21:23,1154,18592,85,2536
2003,2003.03.27.21:36,1150,127,95,37
2003,2003.03.28.00:18,404,4768,77,903
2003,2003.03.28.01:15,404,2849,90,1068
2003,2003.03.28.01:39,404,2852,94,1068
2003,2003.03.28.10:56,205,108,90,32
2003,2003.03.28.11:07,1073,18290,85,140
2003,2003.03.28.11:48,376,2892,95,1097
2003,2003.03.28.15:55,200,1550,84,420
2003,2003.03.28.23:00,147,4883,36,1615
2003,2003.03.29.09:23,859,940,89,203
2003,2003.03.29.13:53,205,3281,92,32
